Instance_ID x_center y_center
0 140.0 4620.0
1 140.0 7980.0
2 2430.0 140.0
3 520990.0 140.0
4 526590.0 140.0
5 527710.0 140.0
6 522110.0 140.0
7 540030.0 353670.0
8 524350.0 140.0
9 524350.0 353670.0
10 528830.0 353670.0
11 523230.0 353670.0
12 535550.0 353670.0
13 3550.0 140.0
14 529950.0 353670.0
15 519870.0 353670.0
16 541150.0 353670.0
17 522110.0 353670.0
18 498590.0 353670.0
19 500830.0 353670.0
20 505310.0 353670.0
21 499710.0 353670.0
22 514270.0 353670.0
23 512030.0 353670.0
24 4670.0 140.0
25 513150.0 353670.0
26 504190.0 353670.0
27 5790.0 140.0
28 6910.0 140.0
29 8030.0 140.0
30 9150.0 140.0
31 10270.0 140.0
32 516510.0 353670.0
33 519870.0 140.0
34 15870.0 140.0
35 532190.0 140.0
36 140.0 6860.0
37 536670.0 353670.0
38 459390.0 353670.0
39 520990.0 353670.0
40 517630.0 353670.0
41 475070.0 353670.0
42 327230.0 140.0
43 288030.0 140.0
44 292510.0 140.0
45 460510.0 353670.0
46 467230.0 353670.0
47 140.0 9100.0
48 304830.0 140.0
49 506430.0 353670.0
50 461630.0 353670.0
51 463870.0 353670.0
52 471710.0 353670.0
53 468350.0 353670.0
54 453790.0 353670.0
55 464990.0 353670.0
56 469470.0 353670.0
57 472830.0 353670.0
58 375390.0 140.0
59 473950.0 353670.0
60 470590.0 353670.0
61 515390.0 353670.0
62 326110.0 140.0
63 518750.0 353670.0
64 538910.0 353670.0
65 466110.0 353670.0
66 373150.0 140.0
67 462750.0 353670.0
68 361950.0 140.0
69 365310.0 140.0
70 368670.0 140.0
71 364190.0 140.0
72 374270.0 140.0
73 370910.0 140.0
74 289150.0 140.0
75 302590.0 140.0
76 344030.0 140.0
77 316030.0 140.0
78 314910.0 140.0
79 351870.0 140.0
80 338430.0 140.0
81 290270.0 140.0
82 328350.0 140.0
83 312670.0 140.0
84 358590.0 140.0
85 330590.0 140.0
86 300350.0 140.0
87 303710.0 140.0
88 339550.0 140.0
89 350750.0 140.0
90 311550.0 140.0
91 298110.0 140.0
92 301470.0 140.0
93 342910.0 140.0
94 294750.0 140.0
95 313790.0 140.0
96 291390.0 140.0
97 357470.0 140.0
98 356350.0 140.0
99 346270.0 140.0
100 324990.0 140.0
101 319390.0 140.0
102 341790.0 140.0
103 349630.0 140.0
104 295870.0 140.0
105 329470.0 140.0
106 354110.0 140.0
107 360830.0 140.0
108 320510.0 140.0
109 296990.0 140.0
110 363070.0 140.0
111 317150.0 140.0
112 318270.0 140.0
113 293630.0 140.0
114 321630.0 140.0
115 299230.0 140.0
116 359710.0 140.0
117 305950.0 140.0
118 355230.0 140.0
119 369790.0 140.0
120 310430.0 140.0
121 307070.0 140.0
122 308190.0 140.0
123 309310.0 140.0
124 323870.0 140.0
125 352990.0 140.0
126 322750.0 140.0
127 367550.0 140.0
128 331710.0 140.0
129 337310.0 140.0
130 335070.0 140.0
131 333950.0 140.0
132 332830.0 140.0
133 336190.0 140.0
134 372030.0 140.0
135 347390.0 140.0
136 345150.0 140.0
137 366430.0 140.0
138 340670.0 140.0
139 348510.0 140.0
140 376510.0 140.0
141 528830.0 140.0
142 529950.0 140.0
143 703490.0 133420.0
144 703490.0 178220.0
145 703490.0 151340.0
146 703490.0 156940.0
147 703490.0 172620.0
148 545630.0 140.0
149 525470.0 140.0
150 610590.0 353670.0
151 601630.0 353670.0
152 609470.0 353670.0
153 582590.0 353670.0
154 703490.0 160300.0
155 603870.0 353670.0
156 607230.0 353670.0
157 597150.0 353670.0
158 547870.0 140.0
159 598270.0 353670.0
160 589310.0 353670.0
161 599390.0 353670.0
162 596030.0 353670.0
163 608350.0 353670.0
164 583710.0 353670.0
165 703490.0 128940.0
166 703490.0 183820.0
167 572510.0 353670.0
168 703490.0 153580.0
169 703490.0 152460.0
170 703490.0 145740.0
171 703490.0 142380.0
172 703490.0 139020.0
173 523230.0 140.0
174 703490.0 162540.0
175 140.0 10220.0
176 537790.0 353670.0
177 544510.0 353670.0
178 543390.0 353670.0
179 542270.0 353670.0
180 534430.0 353670.0
181 531070.0 353670.0
182 527710.0 353670.0
183 525470.0 353670.0
184 496350.0 353670.0
185 497470.0 353670.0
186 140.0 5740.0
187 487390.0 353670.0
188 479550.0 353670.0
189 481790.0 353670.0
190 480670.0 353670.0
191 489630.0 353670.0
192 488510.0 353670.0
193 509790.0 353670.0
194 510910.0 353670.0
195 507550.0 353670.0
196 508670.0 353670.0
197 526590.0 353670.0
198 501950.0 353670.0
199 503070.0 353670.0
200 555710.0 353670.0
201 554590.0 353670.0
202 545630.0 353670.0
203 553470.0 353670.0
204 552350.0 353670.0
205 532190.0 353670.0
206 533310.0 353670.0
207 489630.0 140.0
208 514270.0 140.0
209 478430.0 140.0
210 439230.0 140.0
211 473950.0 140.0
212 423550.0 140.0
213 498590.0 140.0
214 463870.0 140.0
215 484030.0 140.0
216 488510.0 140.0
217 495230.0 140.0
218 407870.0 140.0
219 377630.0 140.0
220 468350.0 140.0
221 383230.0 140.0
222 380990.0 140.0
223 385470.0 140.0
224 382110.0 140.0
225 386590.0 140.0
226 453790.0 140.0
227 434750.0 140.0
228 472830.0 140.0
229 415710.0 140.0
230 499710.0 140.0
231 401150.0 140.0
232 464990.0 140.0
233 485150.0 140.0
234 392190.0 140.0
235 378750.0 140.0
236 379870.0 140.0
237 393310.0 140.0
238 384350.0 140.0
239 388830.0 140.0
240 450430.0 140.0
241 515390.0 140.0
242 513150.0 140.0
243 703490.0 154700.0
244 602750.0 353670.0
245 590430.0 353670.0
246 591550.0 353670.0
247 588190.0 353670.0
248 587070.0 353670.0
249 703490.0 184940.0
250 600510.0 353670.0
251 593790.0 353670.0
252 584830.0 353670.0
253 604990.0 353670.0
254 606110.0 353670.0
255 594910.0 353670.0
256 581470.0 353670.0
257 592670.0 353670.0
258 585950.0 353670.0
259 703490.0 126700.0
260 703490.0 150220.0
261 703490.0 137900.0
262 19230.0 140.0
263 531070.0 140.0
264 396530.0 68600.0
265 384370.0 74200.0
266 357010.0 43400.0
267 285570.0 7000.0
268 300390.0 12600.0
269 301150.0 74200.0
270 327370.0 138600.0
271 363850.0 135800.0
272 364230.0 138600.0
273 390450.0 74200.0
274 355110.0 85400.0
275 314640.0 236600.0
276 318440.0 166600.0
277 381140.0 141400.0
278 361570.0 138600.0
279 335730.0 135800.0
280 339150.0 138600.0
281 338390.0 141400.0
282 392160.0 91000.0
283 265050.0 85400.0
284 319770.0 161000.0
285 361190.0 141400.0
286 378670.0 135800.0
287 377910.0 138600.0
288 380570.0 138600.0
289 349410.0 135800.0
290 349790.0 141400.0
291 351690.0 138600.0
292 363850.0 141400.0
293 290130.0 63000.0
294 290320.0 82600.0
295 347700.0 88200.0
296 394630.0 77000.0
297 362710.0 144200.0
298 271510.0 54600.0
299 308940.0 85400.0
300 315400.0 85400.0
301 308750.0 166600.0
302 322810.0 158200.0
303 353970.0 152600.0
304 359290.0 149800.0
305 356630.0 152600.0
306 353970.0 161000.0
307 349030.0 158200.0
308 357010.0 158200.0
309 358530.0 155400.0
310 360430.0 155400.0
311 383990.0 91000.0
312 324330.0 74200.0
313 329080.0 99400.0
314 335350.0 152600.0
315 326610.0 158200.0
316 336680.0 152600.0
317 338770.0 147000.0
318 338010.0 149800.0
319 332690.0 172200.0
320 340290.0 166600.0
321 337250.0 166600.0
322 330790.0 152600.0
323 338580.0 155400.0
324 362520.0 155400.0
325 395390.0 85400.0
326 356060.0 79800.0
327 357010.0 79800.0
328 277590.0 110600.0
329 363850.0 149800.0
330 419520.0 57400.0
331 417240.0 49000.0
332 416290.0 51800.0
333 420660.0 57400.0
334 417430.0 57400.0
335 428070.0 40600.0
336 421800.0 51800.0
337 417430.0 60200.0
338 405650.0 99400.0
339 438330.0 71400.0
340 437950.0 74200.0
341 473480.0 79800.0
342 464930.0 79800.0
343 460560.0 74200.0
344 452010.0 79800.0
345 462650.0 79800.0
346 446880.0 77000.0
347 450110.0 79800.0
348 469680.0 77000.0
349 460560.0 77000.0
350 491720.0 88200.0
351 530860.0 77000.0
352 471010.0 85400.0
353 466450.0 85400.0
354 480510.0 93800.0
355 467210.0 88200.0
356 449160.0 88200.0
357 529910.0 102200.0
358 522310.0 102200.0
359 472910.0 99400.0
360 460180.0 96600.0
361 452580.0 96600.0
362 476140.0 93800.0
363 463030.0 82600.0
364 464360.0 82600.0
365 472530.0 88200.0
366 468920.0 85400.0
367 465120.0 91000.0
368 451250.0 93800.0
369 406030.0 105000.0
370 422560.0 107800.0
371 450300.0 91000.0
372 452010.0 82600.0
373 448020.0 88200.0
374 516800.0 102200.0
375 441560.0 82600.0
376 448210.0 79800.0
377 443460.0 82600.0
378 407360.0 85400.0
379 415150.0 57400.0
380 417430.0 51800.0
381 413060.0 57400.0
382 412110.0 96600.0
383 406790.0 113400.0
384 460370.0 79800.0
385 446310.0 79800.0
386 445550.0 82600.0
387 458850.0 79800.0
388 452390.0 99400.0
389 450300.0 71400.0
390 431300.0 77000.0
391 438900.0 68600.0
392 421420.0 71400.0
393 433390.0 74200.0
394 429400.0 79800.0
395 450680.0 88200.0
396 451630.0 91000.0
397 478610.0 88200.0
398 474240.0 88200.0
399 411540.0 93800.0
400 406980.0 99400.0
401 402420.0 110600.0
402 395770.0 102200.0
403 446310.0 88200.0
404 445550.0 93800.0
405 484120.0 91000.0
406 471580.0 93800.0
407 454290.0 96600.0
408 438900.0 74200.0
409 447830.0 96600.0
410 449350.0 91000.0
411 468350.0 99400.0
412 433960.0 71400.0
413 429780.0 71400.0
414 432060.0 77000.0
415 429590.0 77000.0
416 448400.0 93800.0
417 444030.0 96600.0
418 470250.0 88200.0
419 421230.0 96600.0
420 449160.0 99400.0
421 445930.0 96600.0
422 419140.0 96600.0
423 393680.0 102200.0
424 399950.0 107800.0
425 401660.0 107800.0
426 500270.0 107800.0
427 381900.0 110600.0
428 450870.0 96600.0
429 402800.0 102200.0
430 397480.0 105000.0
431 395200.0 113400.0
432 400900.0 110600.0
433 456760.0 107800.0
434 490580.0 158200.0
435 410590.0 77000.0
436 464550.0 88200.0
437 443270.0 93800.0
438 432250.0 102200.0
439 521550.0 74200.0
440 443650.0 77000.0
441 531050.0 60200.0
442 508060.0 102200.0
443 418190.0 113400.0
444 404890.0 82600.0
445 411730.0 82600.0
446 416670.0 82600.0
447 428260.0 74200.0
448 415910.0 77000.0
449 416290.0 71400.0
450 416290.0 74200.0
451 420850.0 74200.0
452 418000.0 74200.0
453 435480.0 74200.0
454 415340.0 74200.0
455 419520.0 74200.0
456 423130.0 77000.0
457 421230.0 77000.0
458 421610.0 82600.0
459 456190.0 85400.0
460 433390.0 77000.0
461 439280.0 71400.0
462 436050.0 71400.0
463 458850.0 77000.0
464 461510.0 79800.0
465 433390.0 79800.0
466 404890.0 77000.0
467 413440.0 116200.0
468 414580.0 79800.0
469 426740.0 77000.0
470 423890.0 82600.0
471 426550.0 82600.0
472 425980.0 85400.0
473 436430.0 79800.0
474 426740.0 88200.0
475 467020.0 93800.0
476 436050.0 99400.0
477 426740.0 91000.0
478 417050.0 91000.0
479 406790.0 91000.0
480 413630.0 29400.0
481 424080.0 91000.0
482 425410.0 91000.0
483 426740.0 93800.0
484 425980.0 102200.0
485 427690.0 79800.0
486 413250.0 82600.0
487 419900.0 85400.0
488 421040.0 91000.0
489 425410.0 88200.0
490 411730.0 211400.0
491 404130.0 211400.0
492 396910.0 127400.0
493 418760.0 93800.0
494 420470.0 93800.0
495 422560.0 91000.0
496 436430.0 91000.0
497 444030.0 88200.0
498 438140.0 91000.0
499 448970.0 82600.0
500 448020.0 77000.0
501 448020.0 85400.0
502 443650.0 91000.0
503 460940.0 82600.0
504 459420.0 82600.0
505 441940.0 88200.0
506 437000.0 93800.0
507 425410.0 77000.0
508 424270.0 77000.0
509 424460.0 79800.0
510 461130.0 85400.0
511 439470.0 99400.0
512 413630.0 88200.0
513 445170.0 68600.0
514 417050.0 77000.0
515 416100.0 79800.0
516 415910.0 91000.0
517 409260.0 91000.0
518 411920.0 88200.0
519 411350.0 124600.0
520 411350.0 127400.0
521 413440.0 85400.0
522 414200.0 91000.0
523 419140.0 105000.0
524 424460.0 93800.0
525 422370.0 93800.0
526 421420.0 105000.0
527 509010.0 152600.0
528 488110.0 208600.0
529 453340.0 91000.0
530 457710.0 96600.0
531 458850.0 91000.0
532 461700.0 88200.0
533 459610.0 85400.0
534 458850.0 88200.0
535 456190.0 99400.0
536 456950.0 93800.0
537 429970.0 99400.0
538 458280.0 102200.0
539 460750.0 91000.0
540 460370.0 93800.0
541 469870.0 91000.0
542 513950.0 127400.0
543 482410.0 149800.0
544 486020.0 180600.0
545 489440.0 105000.0
546 490010.0 183400.0
547 481270.0 113400.0
548 490200.0 197400.0
549 301340.0 124600.0
550 272270.0 124600.0
551 272650.0 74200.0
552 200070.0 79800.0
553 328510.0 158200.0
554 314070.0 119000.0
555 290320.0 121800.0
556 292600.0 51800.0
557 197790.0 51800.0
558 193040.0 107800.0
559 268090.0 107800.0
560 310270.0 107800.0
561 296400.0 121800.0
562 294690.0 124600.0
563 149530.0 37800.0
564 157890.0 65800.0
565 328700.0 180600.0
566 322810.0 110600.0
567 320150.0 113400.0
568 307420.0 110600.0
569 143640.0 49000.0
570 162070.0 46200.0
571 269040.0 43400.0
572 336680.0 203000.0
573 338200.0 102200.0
574 313500.0 102200.0
575 285000.0 239400.0
576 256120.0 228200.0
577 158460.0 77000.0
578 325280.0 169400.0
579 333070.0 166600.0
580 334970.0 166600.0
581 324900.0 127400.0
582 311410.0 107800.0
583 197030.0 107800.0
584 315780.0 239400.0
585 296780.0 113400.0
586 204820.0 110600.0
587 343140.0 172200.0
588 342950.0 166600.0
589 336490.0 172200.0
590 334780.0 172200.0
591 301530.0 113400.0
592 306090.0 180600.0
593 331930.0 152600.0
594 333260.0 152600.0
595 307230.0 43400.0
596 289180.0 161000.0
597 282530.0 149800.0
598 197220.0 110600.0
599 312360.0 102200.0
600 311410.0 113400.0
601 260870.0 180600.0
602 192850.0 96600.0
603 334400.0 152600.0
604 333260.0 155400.0
605 333260.0 161000.0
606 296020.0 79800.0
607 318250.0 169400.0
608 190190.0 82600.0
609 354350.0 147000.0
610 356250.0 149800.0
611 315020.0 169400.0
612 155040.0 205800.0
613 202540.0 85400.0
614 350930.0 152600.0
615 348650.0 161000.0
616 346370.0 158200.0
617 351310.0 161000.0
618 351690.0 158200.0
619 330410.0 161000.0
620 331740.0 161000.0
621 302290.0 124600.0
622 300390.0 180600.0
623 322050.0 113400.0
