Instance_ID x_center y_center
0 60012.0 42.0
1 60300.0 42.0
2 780.0 42.0
3 43308.0 59314.0
4 42252.0 59314.0
5 42732.0 59314.0
6 43116.0 59314.0
7 40620.0 59314.0
8 43212.0 59314.0
9 40140.0 59314.0
10 40236.0 59314.0
11 40908.0 59314.0
12 43020.0 59314.0
13 876.0 42.0
14 41868.0 59314.0
15 41772.0 59314.0
16 41676.0 59314.0
17 43596.0 59314.0
18 41580.0 59314.0
19 42636.0 59314.0
20 41964.0 59314.0
21 42924.0 59314.0
22 43500.0 59314.0
23 42540.0 59314.0
24 972.0 42.0
25 43404.0 59314.0
26 42156.0 59314.0
27 1068.0 42.0
28 1164.0 42.0
29 1260.0 42.0
30 1356.0 42.0
31 1452.0 42.0
32 42444.0 59314.0
33 42060.0 59314.0
34 42.0 39372.0
35 26508.0 59314.0
36 60492.0 42.0
37 37068.0 42.0
38 65465.0 31212.0
39 37548.0 42.0
40 55980.0 59314.0
41 65465.0 24780.0
42 55692.0 59314.0
43 37356.0 42.0
44 55404.0 59314.0
45 36588.0 42.0
46 55884.0 59314.0
47 60204.0 42.0
48 65465.0 26604.0
49 65465.0 31116.0
50 65465.0 24300.0
51 55596.0 59314.0
52 65465.0 30060.0
53 55788.0 59314.0
54 65465.0 28428.0
55 56172.0 59314.0
56 65465.0 49836.0
57 56076.0 59314.0
58 38796.0 42.0
59 42348.0 59314.0
60 55500.0 59314.0
61 39084.0 42.0
62 65465.0 30828.0
63 65465.0 48300.0
64 65465.0 26124.0
65 42828.0 59314.0
66 65465.0 23916.0
67 65465.0 47628.0
68 37452.0 42.0
69 36012.0 42.0
70 36204.0 42.0
71 36492.0 42.0
72 32556.0 59314.0
73 42.0 30348.0
74 29484.0 59314.0
75 42.0 34572.0
76 42.0 35244.0
77 25836.0 59314.0
78 26220.0 59314.0
79 25740.0 59314.0
80 30348.0 59314.0
81 28428.0 59314.0
82 29580.0 59314.0
83 42.0 34476.0
84 42.0 35724.0
85 29676.0 59314.0
86 27660.0 59314.0
87 27564.0 59314.0
88 25932.0 59314.0
89 30636.0 59314.0
90 29388.0 59314.0
91 29772.0 59314.0
92 42.0 34092.0
93 42.0 35628.0
94 25356.0 59314.0
95 27084.0 59314.0
96 42.0 34380.0
97 26316.0 59314.0
98 30540.0 59314.0
99 42.0 35532.0
100 26892.0 59314.0
101 26988.0 59314.0
102 26796.0 59314.0
103 30156.0 59314.0
104 28524.0 59314.0
105 30444.0 59314.0
106 33804.0 59314.0
107 33420.0 59314.0
108 40332.0 42.0
109 39948.0 42.0
110 40620.0 42.0
111 40236.0 42.0
112 40044.0 42.0
113 39756.0 42.0
114 38412.0 42.0
115 38700.0 42.0
116 38892.0 42.0
117 39852.0 42.0
118 40524.0 42.0
119 39180.0 42.0
120 41772.0 42.0
121 42156.0 42.0
122 41964.0 42.0
123 38028.0 42.0
124 38124.0 42.0
125 38508.0 42.0
126 38988.0 42.0
127 38316.0 42.0
128 41868.0 42.0
129 42252.0 42.0
130 40428.0 42.0
131 42060.0 42.0
132 40140.0 42.0
133 40908.0 42.0
134 41196.0 42.0
135 42348.0 42.0
136 41100.0 42.0
137 38220.0 42.0
138 41004.0 42.0
139 40812.0 42.0
140 33516.0 59314.0
141 39372.0 59314.0
142 25260.0 59314.0
143 65465.0 47052.0
144 48780.0 59314.0
145 65465.0 48396.0
146 47916.0 59314.0
147 47724.0 59314.0
148 45804.0 59314.0
149 47340.0 59314.0
150 47148.0 59314.0
151 48396.0 59314.0
152 48300.0 59314.0
153 47244.0 59314.0
154 48204.0 59314.0
155 48684.0 59314.0
156 46284.0 59314.0
157 45612.0 59314.0
158 48588.0 59314.0
159 45708.0 59314.0
160 45420.0 59314.0
161 47436.0 59314.0
162 46380.0 59314.0
163 46572.0 59314.0
164 48492.0 59314.0
165 65465.0 43212.0
166 47052.0 59314.0
167 46476.0 59314.0
168 65465.0 47436.0
169 48108.0 59314.0
170 47820.0 59314.0
171 65465.0 46668.0
172 65465.0 47340.0
173 65465.0 48108.0
174 65465.0 47820.0
175 60108.0 42.0
176 29100.0 59314.0
177 28044.0 59314.0
178 29004.0 59314.0
179 30732.0 59314.0
180 30828.0 59314.0
181 29868.0 59314.0
182 30924.0 59314.0
183 20556.0 59314.0
184 24300.0 59314.0
185 22092.0 59314.0
186 60396.0 42.0
187 26604.0 59314.0
188 26028.0 59314.0
189 25164.0 59314.0
190 25644.0 59314.0
