Instance_ID x_center y_center
212 30924.0 51384.0
213 29004.0 51384.0
214 29772.0 51384.0
215 29676.0 51384.0
216 33516.0 51384.0
217 31692.0 51384.0
218 30732.0 51384.0
219 29580.0 51384.0
220 45708.0 51384.0
221 63240.0 26796.0
222 44748.0 51384.0
223 63240.0 26220.0
224 63240.0 27276.0
225 63240.0 26700.0
226 26412.0 42.0
227 63240.0 27660.0
228 63240.0 25068.0
229 25548.0 42.0
230 26220.0 42.0
231 25452.0 42.0
232 41676.0 42.0
233 40908.0 42.0
234 33516.0 42.0
235 33228.0 42.0
236 34188.0 42.0
237 28524.0 42.0
238 33804.0 42.0
239 40332.0 42.0
240 33036.0 42.0
241 35532.0 42.0
242 63240.0 22668.0
243 36396.0 42.0
244 45324.0 42.0
245 40812.0 42.0
246 47148.0 42.0
247 63240.0 22476.0
248 34284.0 42.0
249 46860.0 42.0
250 44844.0 42.0
251 63240.0 23820.0
252 63240.0 23532.0
253 63240.0 23724.0
254 63240.0 23916.0
255 63240.0 25548.0
256 63240.0 24876.0
257 63240.0 25356.0
258 33228.0 51384.0
259 42.0 24108.0
260 42.0 28524.0
261 63240.0 28620.0
262 37452.0 51384.0
263 63240.0 28044.0
264 63240.0 27852.0
265 63240.0 28332.0
266 63240.0 25644.0
267 63240.0 29004.0
268 63240.0 28908.0
269 63240.0 29100.0
270 63240.0 25452.0
271 19788.0 51384.0
272 63240.0 24972.0
273 63240.0 24780.0
274 36972.0 42.0
275 36588.0 42.0
276 37452.0 42.0
277 36204.0 42.0
278 37836.0 42.0
279 36492.0 42.0
280 36876.0 42.0
281 37164.0 42.0
282 42.0 21996.0
283 41100.0 42.0
284 43116.0 42.0
285 42732.0 42.0
286 42540.0 42.0
287 42060.0 42.0
288 36684.0 42.0
289 36780.0 42.0
290 40140.0 42.0
291 42.0 23532.0
292 42.0 22668.0
293 42.0 24684.0
294 42.0 24396.0
295 42.0 26892.0
296 42.0 26796.0
297 42.0 25644.0
298 26028.0 42.0
299 18924.0 51384.0
300 25836.0 42.0
301 26124.0 42.0
302 42.0 26412.0
303 42.0 27564.0
304 29292.0 51384.0
305 18828.0 51384.0
306 19596.0 51384.0
307 28812.0 51384.0
308 30156.0 51384.0
309 29100.0 51384.0
310 18636.0 51384.0
311 28332.0 51384.0
312 42.0 29388.0
313 32172.0 51384.0
314 28428.0 51384.0
315 27372.0 51384.0
316 34380.0 51384.0
317 29484.0 51384.0
318 33804.0 51384.0
319 30252.0 51384.0
320 29196.0 51384.0
321 17580.0 51384.0
322 40140.0 51384.0
323 38412.0 51384.0
324 37356.0 51384.0
325 29868.0 51384.0
326 40812.0 51384.0
327 35820.0 51384.0
328 36972.0 51384.0
329 35340.0 51384.0
330 36204.0 51384.0
331 27564.0 51384.0
332 18060.0 51384.0
333 28236.0 51384.0
334 28524.0 51384.0
335 33996.0 51384.0
336 34476.0 51384.0
337 33420.0 51384.0
338 34956.0 51384.0
339 35916.0 51384.0
340 36300.0 51384.0
341 31116.0 51384.0
342 29388.0 51384.0
343 42.0 29292.0
344 31212.0 51384.0
345 32268.0 51384.0
346 31020.0 51384.0
347 30348.0 51384.0
348 63240.0 27948.0
349 63240.0 24108.0
350 63240.0 29292.0
351 63240.0 28716.0
352 63240.0 28428.0
353 63240.0 26412.0
354 42.0 27180.0
355 63240.0 27372.0
356 63240.0 26988.0
357 29580.0 42.0
358 30828.0 42.0
359 20364.0 42.0
360 31212.0 42.0
361 34092.0 42.0
362 36012.0 42.0
363 33132.0 42.0
364 42924.0 42.0
365 42.0 28236.0
366 43500.0 42.0
367 41868.0 42.0
368 42444.0 42.0
369 43020.0 42.0
370 41772.0 42.0
371 42636.0 42.0
372 42828.0 42.0
373 43212.0 42.0
374 49164.0 42.0
375 49068.0 42.0
376 42.0 23244.0
377 49452.0 42.0
378 48972.0 42.0
379 63240.0 23148.0
380 63240.0 22956.0
381 63240.0 23052.0
382 63240.0 23436.0
383 63240.0 28524.0
384 63240.0 26316.0
385 63240.0 26124.0
386 63240.0 28236.0
387 42.0 24300.0
388 29295.0 16875.0
389 29457.0 16875.0
390 13743.0 25785.0
391 13716.0 23085.0
392 11556.0 21465.0
393 32913.0 11205.0
394 33399.0 11205.0
395 28539.0 12285.0
396 16875.0 16065.0
397 27621.0 12555.0
398 28161.0 12285.0
399 28674.0 12555.0
400 28215.0 12555.0
401 28350.0 12825.0
402 20115.0 25785.0
403 28350.0 13095.0
404 12906.0 16605.0
405 9207.0 16605.0
406 6723.0 19305.0
407 3321.0 16065.0
408 13959.0 22545.0
409 14256.0 22275.0
410 33399.0 13095.0
411 31995.0 13365.0
412 33237.0 14445.0
413 33777.0 14445.0
414 32211.0 14175.0
415 32157.0 13905.0
416 12555.0 20655.0
417 12528.0 20925.0
418 4590.0 20925.0
419 4131.0 20385.0
420 15795.0 15795.0
421 23787.0 2295.0
422 30267.0 11205.0
423 32535.0 12015.0
424 29781.0 11745.0
425 32265.0 12285.0
426 15363.0 16605.0
427 28971.0 13095.0
428 29133.0 12555.0
429 29241.0 12825.0
430 27864.0 15795.0
431 23760.0 15795.0
432 13824.0 15795.0
433 2754.0 18495.0
434 11853.0 21465.0
435 12339.0 28215.0
436 33831.0 10935.0
437 34641.0 12285.0
438 34263.0 12285.0
439 33831.0 16335.0
440 33561.0 16065.0
441 15417.0 16335.0
442 8991.0 28215.0
443 10584.0 20925.0
444 12474.0 20385.0
445 12555.0 19575.0
446 13149.0 16335.0
447 34263.0 11205.0
448 38421.0 11475.0
449 34371.0 11475.0
450 33885.0 15795.0
451 33345.0 15525.0
452 15471.0 14715.0
453 16443.0 16065.0
454 5400.0 20925.0
455 7452.0 20655.0
456 7479.0 20385.0
457 8721.0 18225.0
458 4725.0 15525.0
459 29592.0 10935.0
460 28053.0 10935.0
461 28755.0 12825.0
462 28377.0 11475.0
463 27918.0 17685.0
464 29025.0 19035.0
465 14391.0 20385.0
466 14283.0 20925.0
467 3996.0 21195.0
468 10746.0 21195.0
469 10908.0 20925.0
470 10962.0 20385.0
471 3186.0 19845.0
472 4266.0 19845.0
473 29403.0 33615.0
474 30996.0 34695.0
475 29943.0 32265.0
476 29727.0 32535.0
477 15093.0 28215.0
478 5130.0 28215.0
479 4104.0 27945.0
480 4644.0 27945.0
481 3186.0 27675.0
482 17955.0 25785.0
483 19035.0 26325.0
484 17199.0 26325.0
485 18495.0 26865.0
486 17253.0 27405.0
487 17145.0 27135.0
488 16551.0 27135.0
489 14796.0 27135.0
490 3132.0 27405.0
491 2781.0 27135.0
492 15795.0 25245.0
493 14607.0 25785.0
494 14931.0 26595.0
495 15147.0 26865.0
496 15579.0 27945.0
497 14175.0 27945.0
498 12933.0 26595.0
499 13311.0 26595.0
500 3456.0 25785.0
501 13230.0 26325.0
502 13878.0 26325.0
503 13446.0 26865.0
504 3834.0 26865.0
505 3699.0 27945.0
506 10314.0 26595.0
507 31941.0 30375.0
508 26757.0 30105.0
509 31725.0 32535.0
510 26163.0 31725.0
511 26379.0 30105.0
512 26568.0 29835.0
513 26433.0 30375.0
514 26622.0 30645.0
515 26244.0 29835.0
516 10692.0 27675.0
517 2835.0 23625.0
518 3213.0 24165.0
519 4509.0 27405.0
520 35073.0 34695.0
521 46791.0 34695.0
522 35667.0 34695.0
523 28107.0 32535.0
524 14013.0 27675.0
525 11988.0 27135.0
526 12312.0 27675.0
527 11691.0 26595.0
528 12015.0 26595.0
529 34587.0 34965.0
530 43173.0 33885.0
531 34803.0 34425.0
532 29619.0 33345.0
533 15201.0 29025.0
534 7722.0 27945.0
535 8100.0 27945.0
536 8289.0 27675.0
537 11853.0 27405.0
538 30699.0 33885.0
539 30969.0 31725.0
540 29079.0 31995.0
541 14499.0 26595.0
542 13122.0 26055.0
543 12636.0 26055.0
544 11475.0 25785.0
545 11853.0 21735.0
546 12933.0 21195.0
547 31023.0 31185.0
548 31023.0 30375.0
549 27999.0 30105.0
550 14661.0 29565.0
551 13392.0 28215.0
552 13311.0 24705.0
553 13473.0 24435.0
554 25947.0 2565.0
555 27837.0 19305.0
556 26703.0 20115.0
557 26703.0 19575.0
558 26892.0 19305.0
559 27243.0 19305.0
560 27081.0 19845.0
561 27270.0 19575.0
562 26514.0 19035.0
563 25974.0 15795.0
564 17631.0 15795.0
565 5049.0 8505.0
566 28701.0 21195.0
567 27189.0 21465.0
568 29673.0 22005.0
569 27405.0 22005.0
570 15741.0 23085.0
571 14337.0 21735.0
572 14499.0 22005.0
573 12960.0 22005.0
574 11502.0 21735.0
575 11610.0 14175.0
576 16362.0 24975.0
577 14769.0 25245.0
578 14877.0 24435.0
579 14823.0 24975.0
580 16173.0 26055.0
581 14985.0 14715.0
582 16227.0 25785.0
583 13311.0 24975.0
584 13689.0 24975.0
585 2430.0 25245.0
586 13500.0 25245.0
587 14094.0 24435.0
588 13770.0 24435.0
589 4806.0 11205.0
590 4752.0 11475.0
591 28647.0 20385.0
592 28593.0 15255.0
593 28701.0 20115.0
594 28863.0 20925.0
595 13527.0 20655.0
596 13311.0 20925.0
597 7614.0 20925.0
598 7992.0 20925.0
599 8019.0 14445.0
600 7371.0 13905.0
601 33939.0 24705.0
602 33561.0 20115.0
603 33615.0 20385.0
604 32913.0 21195.0
605 15471.0 13905.0
606 15525.0 21195.0
607 9180.0 20925.0
608 9558.0 20925.0
609 6399.0 13905.0
610 12609.0 13905.0
611 34317.0 22815.0
612 34695.0 20115.0
613 34695.0 20655.0
614 33777.0 20655.0
615 15147.0 20655.0
616 10260.0 20655.0
617 7938.0 20655.0
618 7317.0 13635.0
619 8289.0 13635.0
620 31833.0 21465.0
621 31941.0 18225.0
622 32049.0 18765.0
623 32373.0 20385.0
624 14985.0 20385.0
625 12096.0 20385.0
626 12069.0 20655.0
627 12285.0 14175.0
628 14337.0 13635.0
629 34317.0 23625.0
630 34209.0 21735.0
631 34047.0 22005.0
632 16821.0 23625.0
633 14040.0 23895.0
634 13851.0 23625.0
635 14175.0 23625.0
636 33291.0 10125.0
637 33507.0 11745.0
638 32157.0 19575.0
639 14121.0 20655.0
640 9936.0 20655.0
641 8505.0 20655.0
642 8829.0 20655.0
643 8937.0 20385.0
644 34317.0 10125.0
645 34533.0 12555.0
646 32211.0 19035.0
647 14769.0 19845.0
648 12906.0 20115.0
649 12879.0 20385.0
650 13041.0 20655.0
651 30375.0 13635.0
652 28809.0 14175.0
653 29349.0 13905.0
654 28620.0 13905.0
655 31725.0 13095.0
656 28107.0 31185.0
657 27864.0 13095.0
658 27972.0 13905.0
659 28296.0 13905.0
660 28242.0 14175.0
661 3618.0 29565.0
662 3240.0 27945.0
663 3726.0 28215.0
664 29565.0 18765.0
665 31563.0 14715.0
666 31239.0 19035.0
667 31077.0 18765.0
668 29808.0 19035.0
669 29484.0 19035.0
670 32157.0 18225.0
671 16659.0 31725.0
672 21735.0 25515.0
673 22032.0 24975.0
674 21249.0 24975.0
675 21708.0 24975.0
676 20304.0 24975.0
677 5778.0 28215.0
678 33183.0 20385.0
679 15849.0 30645.0
680 15633.0 29295.0
681 32211.0 16605.0
682 31293.0 17145.0
683 31887.0 17145.0
684 28188.0 17145.0
685 3402.0 28755.0
686 3456.0 28215.0
687 3591.0 28485.0
688 3726.0 28755.0
689 3510.0 29025.0
690 3780.0 29025.0
691 29565.0 14175.0
692 30267.0 14445.0
693 28431.0 30915.0
694 29727.0 30645.0
695 29835.0 30915.0
696 15363.0 30645.0
697 10260.0 28755.0
698 11934.0 28755.0
699 13203.0 29025.0
700 13527.0 32805.0
701 29673.0 14445.0
702 29835.0 14985.0
703 31347.0 20115.0
704 29835.0 20115.0
705 28431.0 33075.0
706 28863.0 32805.0
707 4158.0 28755.0
708 4590.0 28755.0
709 7371.0 30645.0
710 9747.0 33615.0
711 32319.0 15795.0
712 32427.0 16065.0
713 32805.0 17685.0
714 29565.0 34695.0
715 29727.0 34155.0
716 7128.0 28485.0
717 8694.0 28485.0
718 8991.0 28485.0
719 10449.0 30105.0
720 11745.0 32265.0
721 30861.0 14985.0
722 31023.0 15255.0
723 31131.0 20655.0
724 30321.0 31455.0
725 15633.0 31455.0
726 12582.0 28485.0
727 13068.0 28485.0
728 13203.0 28755.0
729 14283.0 33615.0
730 31617.0 15255.0
731 31671.0 15525.0
732 31941.0 19305.0
733 29565.0 31725.0
734 15255.0 29565.0
735 12150.0 28485.0
736 13770.0 28755.0
737 14121.0 28755.0
738 16119.0 16605.0
739 29349.0 21465.0
740 33561.0 21735.0
741 28998.0 18765.0
742 28566.0 27675.0
743 17361.0 26595.0
744 17523.0 26865.0
745 15444.0 26595.0
746 17982.0 26865.0
747 15363.0 27945.0
748 15444.0 27405.0
749 15174.0 27135.0
750 15012.0 27405.0
751 31401.0 34155.0
752 32481.0 34695.0
753 31509.0 34425.0
754 31293.0 32535.0
755 29457.0 20655.0
756 32022.0 32535.0
757 30834.0 32535.0
758 30861.0 21195.0
759 27324.0 21195.0
760 27486.0 31995.0
761 30456.0 32805.0
762 30132.0 32805.0
763 28404.0 21735.0
764 28404.0 31455.0
765 27324.0 20655.0
766 27432.0 30105.0
767 27999.0 19575.0
768 28053.0 19845.0
769 27999.0 20385.0
770 27594.0 20115.0
771 27648.0 20655.0
772 27567.0 21735.0
773 27999.0 22005.0
774 28080.0 21735.0
775 28404.0 22275.0
776 19575.0 26325.0
777 15768.0 26595.0
778 15714.0 26325.0
779 15282.0 26325.0
780 29052.0 20655.0
781 29322.0 20925.0
782 31968.0 22005.0
783 31644.0 21735.0
784 31968.0 20115.0
785 32184.0 20655.0
786 30591.0 21735.0
787 30510.0 20385.0
788 30834.0 20385.0
789 31131.0 21195.0
790 32994.0 21465.0
791 33102.0 21735.0
792 32670.0 13905.0
793 33048.0 13905.0
794 29349.0 12015.0
795 30753.0 12285.0
796 31536.0 12285.0
797 31212.0 12285.0
798 28755.0 30915.0
799 28728.0 18495.0
800 28512.0 18225.0
801 28134.0 18495.0
802 31779.0 11205.0
803 33831.0 11205.0
804 32427.0 11205.0
805 32697.0 12555.0
806 32886.0 12285.0
807 33156.0 12555.0
808 32400.0 15255.0
809 32508.0 15525.0
810 32886.0 16065.0
811 32454.0 16335.0
812 30726.0 19575.0
813 30834.0 19845.0
814 32994.0 18495.0
815 32616.0 18765.0
816 29997.0 13905.0
817 30159.0 13365.0
818 30726.0 12825.0
819 30780.0 13095.0
820 31401.0 18225.0
821 29997.0 18495.0
822 30213.0 18225.0
823 30807.0 18225.0
824 30429.0 22005.0
825 30942.0 17685.0
826 30888.0 17955.0
827 32751.0 20385.0
828 32481.0 17145.0
829 31833.0 16875.0
830 31347.0 21465.0
831 31050.0 16335.0
832 32292.0 16875.0
833 34749.0 20925.0
834 35451.0 25785.0
835 32697.0 21465.0
836 27594.0 31185.0
837 27270.0 31185.0
838 30429.0 35775.0
839 29727.0 34965.0
840 30132.0 35505.0
841 30294.0 34965.0
842 30753.0 34695.0
843 30861.0 34965.0
844 31428.0 35505.0
845 31482.0 34965.0
846 30078.0 31725.0
847 29700.0 31995.0
848 35343.0 20385.0
849 28620.0 31995.0
850 28728.0 32535.0
851 29727.0 33885.0
852 30294.0 34695.0
853 30186.0 34155.0
854 18306.0 26595.0
855 17928.0 26595.0
856 13797.0 26595.0
857 32508.0 34155.0
858 33048.0 34425.0
859 35316.0 34155.0
860 35964.0 34155.0
861 34992.0 34155.0
862 36018.0 34425.0
863 31104.0 31995.0
864 31428.0 31995.0
865 31482.0 30375.0
866 31428.0 30915.0
867 29619.0 21465.0
868 28917.0 11745.0
869 27594.0 19845.0
870 27594.0 17955.0
871 27810.0 21465.0
872 27756.0 20925.0
873 13689.0 24705.0
874 28512.0 19845.0
875 28242.0 14715.0
876 34857.0 21195.0
877 32832.0 19845.0
878 32616.0 19305.0
879 34236.0 20655.0
880 34398.0 20925.0
881 31536.0 18765.0
882 31320.0 18495.0
883 34560.0 22005.0
884 34722.0 21465.0
885 32211.0 14445.0
886 31482.0 14445.0
887 32076.0 14715.0
888 31158.0 12015.0
889 31428.0 11745.0
890 27675.0 13635.0
891 32724.0 11745.0
892 33048.0 11745.0
893 34614.0 11745.0
894 34722.0 11205.0
895 29943.0 12285.0
896 34506.0 12015.0
897 34884.0 12015.0
898 33642.0 12285.0
899 33318.0 12285.0
900 34668.0 12825.0
901 34992.0 12825.0
902 28431.0 13635.0
903 29646.0 19305.0
904 30024.0 19305.0
905 28431.0 17955.0
906 27945.0 2835.0
907 28242.0 16335.0
908 29943.0 30375.0
909 30402.0 31185.0
910 30294.0 30915.0
911 30024.0 19575.0
912 30240.0 19845.0
913 31212.0 17415.0
914 31266.0 17685.0
915 30456.0 20655.0
916 30456.0 20925.0
917 15471.0 24165.0
918 30024.0 18765.0
919 30348.0 19305.0
920 35073.0 20925.0
921 29970.0 33615.0
922 30294.0 33615.0
923 16983.0 26055.0
924 16848.0 25245.0
925 17280.0 25515.0
926 14310.0 25245.0
927 15066.0 25785.0
928 32022.0 34155.0
929 32022.0 34695.0
930 35694.0 34965.0
931 35370.0 34965.0
932 35046.0 34965.0
933 35046.0 35235.0
934 30834.0 34155.0
935 31212.0 33615.0
936 31644.0 31185.0
937 31860.0 31455.0
938 30861.0 21735.0
939 29997.0 22005.0
940 28836.0 19845.0
941 29160.0 19575.0
942 14391.0 22545.0
943 14364.0 23085.0
944 14688.0 22815.0
945 14364.0 24975.0
946 15174.0 24705.0
947 29106.0 20385.0
948 29160.0 20115.0
949 34290.0 24435.0
950 34398.0 24705.0
951 34506.0 23355.0
952 34722.0 24165.0
953 34857.0 22545.0
954 32130.0 20925.0
955 31860.0 20655.0
956 34560.0 22545.0
957 34830.0 23625.0
958 32022.0 13095.0
959 32346.0 12825.0
960 29079.0 11475.0
961 28566.0 11205.0
962 28890.0 11205.0
963 27918.0 11475.0
964 28134.0 11205.0
965 31590.0 10665.0
966 31590.0 10935.0
967 35046.0 11205.0
968 34992.0 10935.0
969 34290.0 10935.0
970 34614.0 10935.0
971 31077.0 22005.0
972 33534.0 10395.0
973 33750.0 10125.0
974 34722.0 9855.0
975 34938.0 10395.0
976 31509.0 13095.0
977 29457.0 13365.0
978 29592.0 12555.0
979 29700.0 12825.0
980 30510.0 17685.0
981 30726.0 14445.0
982 34479.0 13635.0
983 31617.0 13635.0
984 30078.0 12555.0
985 30402.0 12825.0
986 30402.0 12555.0
987 30240.0 11745.0
988 35343.0 20925.0
989 30240.0 15255.0
990 30294.0 14175.0
991 32886.0 15525.0
992 32940.0 14985.0
993 31212.0 15525.0
994 30618.0 13905.0
995 32076.0 15255.0
996 31482.0 14985.0
997 11232.0 20655.0
998 10854.0 20655.0
999 3861.0 20115.0
1000 4212.0 20925.0
1001 7425.0 20115.0
1002 7587.0 19845.0
1003 4725.0 15255.0
1004 4050.0 16605.0
1005 4293.0 16605.0
1006 9315.0 18765.0
1007 4320.0 14985.0
1008 6804.0 14715.0
1009 6264.0 14175.0
1010 4698.0 17145.0
1011 4158.0 16335.0
1012 5238.0 16065.0
1013 5670.0 14715.0
1014 2889.0 18765.0
1015 3186.0 20115.0
1016 9612.0 18765.0
1017 9639.0 17685.0
1018 3132.0 19305.0
1019 4914.0 19305.0
1020 5994.0 16335.0
1021 3537.0 16875.0
1022 3672.0 16605.0
1023 4941.0 20115.0
1024 5184.0 20115.0
1025 6939.0 19035.0
1026 3861.0 18225.0
1027 5049.0 15255.0
1028 10719.0 19035.0
1029 6102.0 14985.0
1030 9099.0 20655.0
1031 6156.0 14715.0
1032 8721.0 20385.0
1033 12987.0 18495.0
1034 9855.0 16605.0
1035 3051.0 18225.0
1036 3564.0 17955.0
1037 4104.0 16065.0
1038 3753.0 19845.0
1039 2673.0 16605.0
1040 3024.0 16065.0
1041 7668.0 16605.0
1042 5832.0 15255.0
1043 8721.0 16605.0
1044 8964.0 16605.0
1045 5832.0 16605.0
1046 3294.0 18765.0
1047 3402.0 16335.0
1048 3348.0 17415.0
1049 3348.0 16605.0
1050 7749.0 20115.0
1051 13797.0 19035.0
1052 3753.0 16335.0
1053 5508.0 16335.0
1054 5616.0 14445.0
1055 6048.0 14445.0
1056 5346.0 19575.0
1057 4968.0 19845.0
1058 4995.0 19575.0
1059 3807.0 16875.0
1060 3132.0 16875.0
1061 4347.0 19305.0
1062 4644.0 19575.0
1063 11043.0 20115.0
1064 6858.0 19845.0
1065 7398.0 19305.0
1066 7722.0 19305.0
1067 6129.0 19845.0
1068 2943.0 19575.0
1069 3240.0 19575.0
1070 6480.0 19845.0
1071 6318.0 19575.0
1072 7236.0 19035.0
1073 5886.0 19305.0
1074 6399.0 19305.0
1075 5400.0 19305.0
1076 3510.0 18495.0
1077 4185.0 18495.0
1078 3699.0 19035.0
1079 3942.0 19035.0
1080 5400.0 18495.0
1081 5697.0 20385.0
1082 6966.0 18225.0
1083 7344.0 18495.0
1084 4374.0 18765.0
1085 3402.0 18225.0
1086 4563.0 18225.0
1087 6858.0 16065.0
1088 2808.0 15795.0
1089 4941.0 15525.0
1090 4914.0 18225.0
1091 5076.0 18495.0
1092 12501.0 19845.0
1093 13311.0 19575.0
1094 4968.0 18765.0
1095 12663.0 16605.0
1096 12879.0 16335.0
1097 5400.0 18765.0
1098 2970.0 16605.0
1099 8748.0 17145.0
1100 3483.0 19845.0
1101 8397.0 17415.0
1102 8802.0 17415.0
1103 2970.0 16335.0
1104 9396.0 17145.0
1105 7965.0 20115.0
1106 8316.0 17685.0
1107 10179.0 17145.0
1108 10044.0 17415.0
1109 9234.0 17415.0
1110 6642.0 17415.0
1111 5859.0 17685.0
1112 6804.0 17685.0
1113 13527.0 15255.0
1114 7020.0 17415.0
1115 3186.0 19035.0
1116 6534.0 18225.0
1117 12744.0 17415.0
1118 7479.0 15795.0
1119 11286.0 17415.0
1120 9963.0 20115.0
1121 11394.0 17685.0
1122 7992.0 17415.0
1123 7560.0 17415.0
1124 3915.0 18765.0
1125 3888.0 18495.0
1126 6831.0 15795.0
1127 8370.0 20115.0
1128 8235.0 19575.0
1129 7236.0 19845.0
1130 7371.0 19575.0
1131 7182.0 16335.0
1132 8073.0 17955.0
1133 4698.0 17955.0
1134 6831.0 16335.0
1135 6642.0 16605.0
1136 6210.0 16605.0
1137 4131.0 18225.0
1138 6156.0 18225.0
1139 6210.0 17955.0
1140 4536.0 17685.0
1141 4644.0 19845.0
1142 4725.0 18495.0
1143 4860.0 17685.0
1144 6156.0 17685.0
1145 6210.0 16875.0
1146 6696.0 16875.0
1147 6480.0 14445.0
1148 11934.0 18495.0
1149 3483.0 19035.0
1150 11772.0 19035.0
1151 12150.0 19035.0
1152 5832.0 18765.0
1153 3186.0 15255.0
1154 5832.0 17955.0
1155 6156.0 18495.0
1156 13041.0 19575.0
1157 7506.0 18765.0
1158 9990.0 19305.0
1159 4131.0 19575.0
1160 11232.0 19305.0
1161 10449.0 17685.0
1162 10800.0 17685.0
1163 11259.0 18225.0
1164 12447.0 20115.0
1165 11448.0 18765.0
1166 3510.0 19305.0
