Instance_ID x_center y_center
0 77166.0 6636.0
1 77166.0 6924.0
2 780.0 42.0
3 38220.0 62524.0
4 38508.0 62524.0
5 37356.0 62524.0
6 39756.0 62524.0
7 39468.0 62524.0
8 39660.0 62524.0
9 36972.0 62524.0
10 40140.0 62524.0
11 39180.0 62524.0
12 40044.0 62524.0
13 876.0 42.0
14 39276.0 62524.0
15 38412.0 62524.0
16 39564.0 62524.0
17 39852.0 62524.0
18 39372.0 62524.0
19 38988.0 62524.0
20 38700.0 62524.0
21 40428.0 62524.0
22 40332.0 62524.0
23 38604.0 62524.0
24 972.0 42.0
25 38892.0 62524.0
26 38316.0 62524.0
27 1068.0 42.0
28 1164.0 42.0
29 1260.0 42.0
30 1356.0 42.0
31 1452.0 42.0
32 37548.0 62524.0
33 39084.0 62524.0
34 2892.0 42.0
35 26700.0 62524.0
36 77166.0 7116.0
37 77166.0 40332.0
38 77166.0 43596.0
39 77166.0 31020.0
40 77166.0 43116.0
41 77166.0 34860.0
42 77166.0 43308.0
43 42348.0 62524.0
44 77166.0 43788.0
45 77166.0 30924.0
46 77166.0 43500.0
47 77166.0 6828.0
48 77166.0 37932.0
49 77166.0 43692.0
50 77166.0 37548.0
51 77166.0 42444.0
52 77166.0 33996.0
53 77166.0 42540.0
54 77166.0 35916.0
55 77166.0 42732.0
56 77166.0 43404.0
57 77166.0 44844.0
58 77166.0 38316.0
59 50508.0 62524.0
60 77166.0 44652.0
61 77166.0 40236.0
62 77166.0 42924.0
63 77166.0 43884.0
64 35340.0 62524.0
65 41964.0 62524.0
66 77166.0 34092.0
67 77166.0 43212.0
68 40620.0 62524.0
69 39948.0 62524.0
70 40236.0 62524.0
71 40524.0 62524.0
72 42.0 33516.0
73 42.0 32460.0
74 42.0 33132.0
75 42.0 33612.0
76 42.0 33804.0
77 42.0 32940.0
78 42.0 34956.0
79 42.0 34188.0
80 42.0 35820.0
81 42.0 33228.0
82 42.0 36300.0
83 42.0 33324.0
84 42.0 33708.0
85 28524.0 62524.0
86 42.0 32748.0
87 42.0 35436.0
88 42.0 34380.0
89 42.0 35724.0
90 42.0 32364.0
91 42.0 35244.0
92 42.0 32268.0
93 42.0 31884.0
94 42.0 31980.0
95 42.0 35148.0
96 42.0 33420.0
97 42.0 34284.0
98 27084.0 62524.0
99 42.0 32652.0
100 42.0 32556.0
101 42.0 34860.0
102 42.0 34092.0
103 42.0 35628.0
104 42.0 33036.0
105 42.0 35052.0
106 42.0 32844.0
107 42.0 32172.0
108 77166.0 29196.0
109 50220.0 42.0
110 77166.0 29100.0
111 48588.0 42.0
112 48396.0 42.0
113 48012.0 42.0
114 46380.0 42.0
115 45612.0 42.0
116 45708.0 42.0
117 48684.0 42.0
118 47820.0 42.0
119 47052.0 42.0
120 48876.0 42.0
121 77166.0 29004.0
122 49356.0 42.0
123 46668.0 42.0
124 45324.0 42.0
125 45420.0 42.0
126 47628.0 42.0
127 47436.0 42.0
128 48972.0 42.0
129 77166.0 28812.0
130 50508.0 42.0
131 49452.0 42.0
132 47724.0 42.0
133 48492.0 42.0
134 50316.0 42.0
135 77166.0 28908.0
136 50412.0 42.0
137 46860.0 42.0
138 77166.0 27948.0
139 77166.0 28140.0
140 33228.0 62524.0
141 29388.0 62524.0
142 25356.0 62524.0
143 44748.0 62524.0
144 44844.0 62524.0
145 41292.0 62524.0
146 45132.0 62524.0
147 43596.0 62524.0
148 43500.0 62524.0
149 42828.0 62524.0
150 42540.0 62524.0
151 41196.0 62524.0
152 41676.0 62524.0
153 42060.0 62524.0
154 46284.0 62524.0
155 41388.0 62524.0
156 42636.0 62524.0
157 42924.0 62524.0
158 43116.0 62524.0
159 43020.0 62524.0
160 41868.0 62524.0
161 44556.0 62524.0
162 43980.0 62524.0
163 42732.0 62524.0
164 43884.0 62524.0
165 45036.0 62524.0
166 44652.0 62524.0
167 44940.0 62524.0
168 41484.0 62524.0
169 46572.0 62524.0
170 46476.0 62524.0
171 47244.0 62524.0
172 44460.0 62524.0
173 43788.0 62524.0
174 43404.0 62524.0
175 77166.0 6732.0
176 19788.0 62524.0
177 19884.0 62524.0
178 42.0 51276.0
179 21036.0 62524.0
180 20268.0 62524.0
181 21420.0 62524.0
182 21228.0 62524.0
183 42.0 49836.0
184 42.0 51084.0
185 42.0 49068.0
186 77166.0 7020.0
187 42.0 52140.0
188 42.0 51948.0
189 42.0 51852.0
190 42.0 50988.0
191 42.0 50316.0
192 42.0 50028.0
193 42.0 49452.0
194 42.0 48684.0
195 42.0 48204.0
196 42.0 48108.0
197 42.0 46188.0
198 42.0 46668.0
199 42.0 46572.0
200 42.0 47628.0
201 42.0 47340.0
202 42.0 47244.0
203 42.0 47052.0
204 42.0 50796.0
205 42.0 50892.0
206 42.0 50220.0
207 42.0 41676.0
