Instance_ID x_center y_center
0 88492.0 9708.0
1 88492.0 9996.0
2 780.0 42.0
3 34572.0 54678.0
4 29964.0 54678.0
5 29580.0 54678.0
6 29388.0 54678.0
7 29100.0 54678.0
8 30060.0 54678.0
9 29676.0 54678.0
10 30732.0 54678.0
11 33420.0 54678.0
12 33900.0 54678.0
13 876.0 42.0
14 35820.0 54678.0
15 34476.0 54678.0
16 36012.0 54678.0
17 36204.0 54678.0
18 36108.0 54678.0
19 32940.0 54678.0
20 33612.0 54678.0
21 33996.0 54678.0
22 33708.0 54678.0
23 33516.0 54678.0
24 972.0 42.0
25 35724.0 54678.0
26 35532.0 54678.0
27 1068.0 42.0
28 1164.0 42.0
29 1260.0 42.0
30 1356.0 42.0
31 1452.0 42.0
32 32172.0 54678.0
33 33324.0 54678.0
34 4812.0 42.0
35 26124.0 54678.0
36 88492.0 10188.0
37 70092.0 54678.0
38 68076.0 54678.0
39 72396.0 54678.0
40 69612.0 54678.0
41 67692.0 54678.0
42 67980.0 54678.0
43 67884.0 54678.0
44 69324.0 54678.0
45 34188.0 54678.0
46 70572.0 54678.0
47 88492.0 10092.0
48 74604.0 54678.0
49 68268.0 54678.0
50 75276.0 54678.0
51 68172.0 54678.0
52 88492.0 35148.0
53 70188.0 54678.0
54 88492.0 36492.0
55 73932.0 54678.0
56 72876.0 54678.0
57 71052.0 54678.0
58 74796.0 54678.0
59 34284.0 54678.0
60 70284.0 54678.0
61 75948.0 54678.0
62 76524.0 54678.0
63 76428.0 54678.0
64 32460.0 54678.0
65 34380.0 54678.0
66 72108.0 54678.0
67 70380.0 54678.0
68 53292.0 54678.0
69 53388.0 54678.0
70 51564.0 42.0
71 53196.0 54678.0
72 41772.0 54678.0
73 45900.0 42.0
74 42636.0 42.0
75 47244.0 54678.0
76 39948.0 42.0
77 39180.0 42.0
78 39276.0 42.0
79 46476.0 54678.0
80 43500.0 54678.0
81 42156.0 54678.0
82 45708.0 42.0
83 39372.0 42.0
84 39468.0 42.0
85 47532.0 42.0
86 39564.0 42.0
87 40044.0 42.0
88 44940.0 54678.0
89 41484.0 54678.0
90 42252.0 42.0
91 45996.0 42.0
92 37836.0 54678.0
93 39948.0 54678.0
94 47148.0 42.0
95 45324.0 42.0
96 42444.0 42.0
97 42828.0 42.0
98 43788.0 54678.0
